Orthogroup	F_distichus_pep_CA	F_serratus_pep_CA	PUBLIC_Ectocarpus-sp7_proteins
OG0024520			Ec-19_002300.2
OG0024521			Ec-19_002320.2
OG0024522			Ec-19_002370.3
OG0024523			Ec-19_002400.1
OG0024524			Ec-19_002410.1
OG0024525			Ec-19_002430.1
OG0024526			Ec-19_002430.2
OG0024527			Ec-19_002440.1
OG0024528			Ec-19_002460.1
OG0024529			Ec-19_002460.2
OG0024530			Ec-19_002480.1
OG0024531			Ec-19_002510.1
OG0024532			Ec-19_002520.2
OG0024533			Ec-19_002570.1
OG0024534			Ec-19_002570.2
OG0024535			Ec-19_002590.2
OG0024536			Ec-19_002630.2
OG0024537			Ec-19_002670.1
OG0024538			Ec-19_002670.2
OG0024539			Ec-19_002680.1
OG0024540			Ec-19_002700.1
OG0024541			Ec-19_002720.1
OG0024542			Ec-19_002800.1
OG0024543			Ec-19_002820.2
OG0024544			Ec-19_002840.1
OG0024545			Ec-19_002890.1
OG0024546			Ec-19_002900.1
OG0024547			Ec-19_002960.1
OG0024548			Ec-19_002960.2
OG0024549			Ec-19_002980.1
OG0024550			Ec-19_002990.1
OG0024551			Ec-19_003040.1
OG0024552			Ec-19_003080.1
OG0024553			Ec-19_003100.1
OG0024554			Ec-19_003120.1
OG0024555			Ec-19_003120.2
OG0024556			Ec-19_003130.1
OG0024557			Ec-19_003170.2
OG0024558			Ec-19_003180.1
OG0024559			Ec-19_003200.2
OG0024560			Ec-19_003220.1
OG0024561			Ec-19_003230.1
OG0024562			Ec-19_003240.1
OG0024563			Ec-19_003250.1
OG0024564			Ec-19_003280.1
OG0024565			Ec-19_003310.2
OG0024566			Ec-19_003330.1
OG0024567			Ec-19_003330.2
OG0024568			Ec-19_003340.1
OG0024569			Ec-19_003380.1
OG0024570			Ec-19_003380.2
OG0024571			Ec-19_003420.1
OG0024572			Ec-19_003425.1
OG0024573			Ec-19_003470.2
OG0024574			Ec-19_003480.1
OG0024575			Ec-19_003520.1
OG0024576			Ec-19_003550.2
OG0024577			Ec-19_003570.2
OG0024578			Ec-19_003630.1
OG0024579			Ec-19_003710.1
OG0024580			Ec-19_003720.1
OG0024581			Ec-19_003730.2
OG0024582			Ec-19_003740.1
OG0024583			Ec-19_003780.2
OG0024584			Ec-19_003790.3
OG0024585			Ec-19_003810.1
OG0024586			Ec-19_003830.2
OG0024587			Ec-19_003850.1
OG0024588			Ec-19_003860.2
OG0024589			Ec-19_003910.1
OG0024590			Ec-19_003920.1
OG0024591			Ec-19_003960.1
OG0024592			Ec-19_004010.1
OG0024593			Ec-19_004010.2
OG0024594			Ec-19_004060.1
OG0024595			Ec-19_004080.1
OG0024596			Ec-19_004170.2
OG0024597			Ec-19_004190.1
OG0024598			Ec-19_004200.1
OG0024599			Ec-19_004220.1
OG0024600			Ec-19_004260.1
OG0024601			Ec-19_004370.1
OG0024602			Ec-19_004380.7
OG0024603			Ec-19_004390.1
OG0024604			Ec-19_004430.1
OG0024605			Ec-19_004440.1
OG0024606			Ec-19_004450.1
OG0024607			Ec-19_004450.2
OG0024608			Ec-19_004460.1
OG0024609			Ec-19_004470.1
OG0024610			Ec-19_004480.1
OG0024611			Ec-19_004500.1
OG0024612			Ec-19_004510.1
OG0024613			Ec-19_004520.2
OG0024614			Ec-19_004540.1
OG0024615			Ec-19_004550.1
OG0024616			Ec-19_004630.1
OG0024617			Ec-19_004630.2
OG0024618			Ec-19_004680.1
OG0024619			Ec-19_004730.4
OG0024620			Ec-19_004750.1
OG0024621			Ec-19_004790.1
OG0024622			Ec-19_004800.1
OG0024623			Ec-19_004830.1
OG0024624			Ec-19_004880.2
OG0024625			Ec-19_004890.1
OG0024626			Ec-19_004890.2
OG0024627			Ec-19_004920.1
OG0024628			Ec-19_004940.1
OG0024629			Ec-19_004950.1
OG0024630			Ec-19_005010.1
OG0024631			Ec-19_005020.1
OG0024632			Ec-19_005060.1
OG0024633			Ec-19_005100.2
OG0024634			Ec-19_005100.3
OG0024635			Ec-19_005110.1
OG0024636			Ec-19_005130.1
OG0024637			Ec-19_005140.2
OG0024638			Ec-19_005150.1
OG0024639			Ec-19_005190.1
OG0024640			Ec-19_005230.2
OG0024641			Ec-19_005240.2
OG0024642			Ec-19_005280.3
OG0024643			Ec-19_005320.3
OG0024644			Ec-19_005330.1
OG0024645			Ec-19_005360.1
OG0024646			Ec-19_005410.2
OG0024647			Ec-19_005410.3
OG0024648			Ec-20_000030.1
OG0024649			Ec-20_000030.3
OG0024650			Ec-20_000070.1
OG0024651			Ec-20_000100.1
OG0024652			Ec-20_000130.3
OG0024653			Ec-20_000180.1
OG0024654			Ec-20_000270.2
OG0024655			Ec-20_000290.1
OG0024656			Ec-20_000300.1
OG0024657			Ec-20_000350.1
OG0024658			Ec-20_000370.1
OG0024659			Ec-20_000370.2
OG0024660			Ec-20_000380.1
OG0024661			Ec-20_000440.1
OG0024662			Ec-20_000450.1
OG0024663			Ec-20_000460.2
OG0024664			Ec-20_000480.1
OG0024665			Ec-20_000480.2
OG0024666			Ec-20_000500.1
OG0024667			Ec-20_000540.1
OG0024668			Ec-20_000540.2
OG0024669			Ec-20_000550.1
OG0024670			Ec-20_000580.1
OG0024671			Ec-20_000610.1
OG0024672			Ec-20_000610.2
OG0024673			Ec-20_000650.2
OG0024674			Ec-20_000740.1
OG0024675			Ec-20_000760.1
OG0024676			Ec-20_000760.2
OG0024677			Ec-20_000770.1
OG0024678			Ec-20_000780.2
OG0024679			Ec-20_000860.1
OG0024680			Ec-20_000910.1
OG0024681			Ec-20_000920.1
OG0024682			Ec-20_000930.1
OG0024683			Ec-20_000950.2
OG0024684			Ec-20_000960.1
OG0024685			Ec-20_000970.1
OG0024686			Ec-20_000980.1
OG0024687			Ec-20_001020.1
OG0024688			Ec-20_001030.1
OG0024689			Ec-20_001120.1
OG0024690			Ec-20_001120.2
OG0024691			Ec-20_001140.2
OG0024692			Ec-20_001150.1
OG0024693			Ec-20_001150.2
OG0024694			Ec-20_001200.1
OG0024695			Ec-20_001200.2
OG0024696			Ec-20_001210.1
OG0024697			Ec-20_001220.1
OG0024698			Ec-20_001220.2
OG0024699			Ec-20_001270.2
OG0024700			Ec-20_001290.1
OG0024701			Ec-20_001320.1
OG0024702			Ec-20_001330.4
OG0024703			Ec-20_001360.1
OG0024704			Ec-20_001400.1
OG0024705			Ec-20_001440.1
OG0024706			Ec-20_001440.3
OG0024707			Ec-20_001450.1
OG0024708			Ec-20_001500.1
OG0024709			Ec-20_001510.1
OG0024710			Ec-20_001510.2
OG0024711			Ec-20_001520.1
OG0024712			Ec-20_001540.1
OG0024713			Ec-20_001550.1
OG0024714			Ec-20_001600.2
OG0024715			Ec-20_001630.1
OG0024716			Ec-20_001680.2
OG0024717			Ec-20_001700.1
OG0024718			Ec-20_001710.1
OG0024719			Ec-20_001740.1
OG0024720			Ec-20_001800.1
OG0024721			Ec-20_001830.1
OG0024722			Ec-20_001840.1
OG0024723			Ec-20_001910.1
OG0024724			Ec-20_001910.2
OG0024725			Ec-20_001925.1
OG0024726			Ec-20_001940.1
OG0024727			Ec-20_001950.2
OG0024728			Ec-20_001970.1
OG0024729			Ec-20_001970.2
OG0024730			Ec-20_002000.3
OG0024731			Ec-20_002010.1
OG0024732			Ec-20_002030.1
OG0024733			Ec-20_002120.1
OG0024734			Ec-20_002190.2
OG0024735			Ec-20_002210.1
OG0024736			Ec-20_002210.2
OG0024737			Ec-20_002220.1
OG0024738			Ec-20_002290.1
OG0024739			Ec-20_002310.1
OG0024740			Ec-20_002340.1
OG0024741			Ec-20_002360.2
OG0024742			Ec-20_002390.1
OG0024743			Ec-20_002400.2
OG0024744			Ec-20_002440.1
OG0024745			Ec-20_002440.2
OG0024746			Ec-20_002450.2
OG0024747			Ec-20_002470.1
OG0024748			Ec-20_002480.1
OG0024749			Ec-20_002490.1
OG0024750			Ec-20_002490.2
OG0024751			Ec-20_002500.2
OG0024752			Ec-20_002540.1
OG0024753			Ec-20_002590.1
OG0024754			Ec-20_002670.1
OG0024755			Ec-20_002690.1
OG0024756			Ec-20_002700.1
OG0024757			Ec-20_002730.2
OG0024758			Ec-20_002740.1
OG0024759			Ec-20_002790.2
OG0024760			Ec-20_002800.3
OG0024761			Ec-20_002820.1
OG0024762			Ec-20_002830.2
OG0024763			Ec-20_002840.1
OG0024764			Ec-20_002860.1
OG0024765			Ec-20_002870.1
OG0024766			Ec-20_002870.2
OG0024767			Ec-20_002930.1
OG0024768			Ec-20_002950.1
OG0024769			Ec-20_002980.1
OG0024770			Ec-20_002990.4
OG0024771			Ec-20_003010.2
OG0024772			Ec-20_003040.1
OG0024773			Ec-20_003060.2
OG0024774			Ec-20_003130.2
OG0024775			Ec-20_003150.1
OG0024776			Ec-20_003190.1
OG0024777			Ec-20_003210.1
OG0024778			Ec-20_003240.1
OG0024779			Ec-20_003250.1
OG0024780			Ec-20_003250.2
OG0024781			Ec-20_003270.1
OG0024782			Ec-20_003270.2
OG0024783			Ec-20_003310.1
OG0024784			Ec-20_003320.1
OG0024785			Ec-20_003320.2
OG0024786			Ec-20_003330.2
OG0024787			Ec-20_003370.1
OG0024788			Ec-20_003380.2
OG0024789			Ec-20_003450.1
OG0024790			Ec-20_003480.2
OG0024791			Ec-20_003510.2
OG0024792			Ec-20_003530.1
OG0024793			Ec-20_003560.1
OG0024794			Ec-20_003610.1
OG0024795			Ec-20_003610.2
OG0024796			Ec-20_003640.1
OG0024797			Ec-20_003640.2
OG0024798			Ec-20_003660.1
OG0024799			Ec-20_003670.1
OG0024800			Ec-20_003670.2
OG0024801			Ec-20_003700.1
OG0024802			Ec-20_003710.1
OG0024803			Ec-20_003710.2
OG0024804			Ec-20_003720.2
OG0024805			Ec-20_003840.2
OG0024806			Ec-20_003860.1
OG0024807			Ec-20_003880.1
OG0024808			Ec-20_003890.1
OG0024809			Ec-20_003900.2
OG0024810			Ec-20_003920.2
OG0024811			Ec-20_003940.2
OG0024812			Ec-20_003950.1
OG0024813			Ec-20_003970.1
OG0024814			Ec-20_004010.2
OG0024815			Ec-20_004020.1
OG0024816			Ec-20_004030.1
OG0024817			Ec-20_004050.1
OG0024818			Ec-20_004060.2
OG0024819			Ec-20_004110.1
OG0024820			Ec-20_004130.1
OG0024821			Ec-20_004140.1
OG0024822			Ec-20_004150.1
OG0024823			Ec-20_004170.1
OG0024824			Ec-20_004170.2
OG0024825			Ec-20_004180.1
OG0024826			Ec-20_004200.2
OG0024827			Ec-20_004210.1
OG0024828			Ec-20_004220.1
OG0024829			Ec-20_004310.1
OG0024830			Ec-20_004310.2
OG0024831			Ec-20_004320.1
OG0024832			Ec-20_004340.1
OG0024833			Ec-20_004360.1
OG0024834			Ec-20_004360.2
OG0024835			Ec-20_004370.1
OG0024836			Ec-20_004380.1
OG0024837			Ec-20_004390.1
OG0024838			Ec-20_004390.2
OG0024839			Ec-20_004410.1
OG0024840			Ec-20_004410.2
OG0024841			Ec-20_004410.4
OG0024842			Ec-20_004410.5
OG0024843			Ec-20_004410.6
OG0024844			Ec-20_004410.7
OG0024845			Ec-20_004410.8
OG0024846			Ec-20_004410.9
OG0024847			Ec-20_004420.1
OG0024848			Ec-20_004450.1
OG0024849			Ec-20_004480.1
OG0024850			Ec-20_004520.1
OG0024851			Ec-20_004550.2
OG0024852			Ec-20_004630.2
OG0024853			Ec-20_004630.3
OG0024854			Ec-20_004690.1
OG0024855			Ec-20_004700.1
OG0024856			Ec-20_004720.1
OG0024857			Ec-20_004730.1
OG0024858			Ec-20_004740.1
OG0024859			Ec-20_004770.1
OG0024860			Ec-20_004770.3
OG0024861			Ec-20_004810.1
OG0024862			Ec-20_004810.2
OG0024863			Ec-20_004890.1
OG0024864			Ec-20_004910.1
OG0024865			Ec-20_004920.1
OG0024866			Ec-20_004990.1
OG0024867			Ec-20_005000.1
OG0024868			Ec-20_005040.2
OG0024869			Ec-20_005070.1
OG0024870			Ec-20_005090.3
OG0024871			Ec-21_000070.1
OG0024872			Ec-21_000100.1
OG0024873			Ec-21_000150.2
OG0024874			Ec-21_000160.3
OG0024875			Ec-21_000160.5
OG0024876			Ec-21_000210.1
OG0024877			Ec-21_000220.2
OG0024878			Ec-21_000230.1
OG0024879			Ec-21_000230.2
OG0024880			Ec-21_000250.2
OG0024881			Ec-21_000310.1
OG0024882			Ec-21_000330.1
OG0024883			Ec-21_000340.1
OG0024884			Ec-21_000350.2
OG0024885			Ec-21_000370.2
OG0024886			Ec-21_000410.1
OG0024887			Ec-21_000570.1
OG0024888			Ec-21_000610.1
OG0024889			Ec-21_000640.1
OG0024890			Ec-21_000690.1
OG0024891			Ec-21_000700.1
OG0024892			Ec-21_000700.3
OG0024893			Ec-21_000740.2
OG0024894			Ec-21_000770.1
OG0024895			Ec-21_000800.1
OG0024896			Ec-21_000810.1
OG0024897			Ec-21_000810.2
OG0024898			Ec-21_000830.1
OG0024899			Ec-21_000830.3
OG0024900			Ec-21_000850.1
OG0024901			Ec-21_000860.1
OG0024902			Ec-21_000870.1
OG0024903			Ec-21_000890.1
OG0024904			Ec-21_000900.1
OG0024905			Ec-21_001010.1
OG0024906			Ec-21_001010.2
OG0024907			Ec-21_001050.1
OG0024908			Ec-21_001110.1
OG0024909			Ec-21_001120.1
OG0024910			Ec-21_001130.1
OG0024911			Ec-21_001150.2
OG0024912			Ec-21_001190.2
OG0024913			Ec-21_001200.2
OG0024914			Ec-21_001200.3
OG0024915			Ec-21_001270.2
OG0024916			Ec-21_001280.7
OG0024917			Ec-21_001310.2
OG0024918			Ec-21_001370.1
OG0024919			Ec-21_001390.2
OG0024920			Ec-21_001410.1
OG0024921			Ec-21_001420.2
OG0024922			Ec-21_001490.1
OG0024923			Ec-21_001510.1
OG0024924			Ec-21_001550.1
OG0024925			Ec-21_001560.1
OG0024926			Ec-21_001600.1
OG0024927			Ec-21_001610.2
OG0024928			Ec-21_001620.1
OG0024929			Ec-21_001670.2
OG0024930			Ec-21_001680.1
OG0024931			Ec-21_001710.2
OG0024932			Ec-21_001750.1
OG0024933			Ec-21_001750.2
OG0024934			Ec-21_001800.2
OG0024935			Ec-21_001810.2
OG0024936			Ec-21_001850.1
OG0024937			Ec-21_001940.1
OG0024938			Ec-21_001950.1
OG0024939			Ec-21_001970.2
OG0024940			Ec-21_001990.2
OG0024941			Ec-21_002010.1
OG0024942			Ec-21_002090.2
OG0024943			Ec-21_002140.1
OG0024944			Ec-21_002190.1
OG0024945			Ec-21_002210.1
OG0024946			Ec-21_002320.1
OG0024947			Ec-21_002320.2
OG0024948			Ec-21_002340.1
OG0024949			Ec-21_002410.2
OG0024950			Ec-21_002470.2
OG0024951			Ec-21_002480.1
OG0024952			Ec-21_002520.1
OG0024953			Ec-21_002530.2
OG0024954			Ec-21_002540.1
OG0024955			Ec-21_002560.1
OG0024956			Ec-21_002570.1
OG0024957			Ec-21_002620.2
OG0024958			Ec-21_002630.1
OG0024959			Ec-21_002630.2
OG0024960			Ec-21_002670.1
OG0024961			Ec-21_002680.2
OG0024962			Ec-21_002690.1
OG0024963			Ec-21_002730.2
OG0024964			Ec-21_002750.1
OG0024965			Ec-21_002760.1
OG0024966			Ec-21_002770.1
OG0024967			Ec-21_002780.1
OG0024968			Ec-21_002790.1
OG0024969			Ec-21_002790.2
OG0024970			Ec-21_002800.1
OG0024971			Ec-21_002820.1
OG0024972			Ec-21_002900.1
OG0024973			Ec-21_002910.1
OG0024974			Ec-21_002960.1
OG0024975			Ec-21_002970.1
OG0024976			Ec-21_003000.1
OG0024977			Ec-21_003010.1
OG0024978			Ec-21_003030.1
OG0024979			Ec-21_003030.2
OG0024980			Ec-21_003050.1
OG0024981			Ec-21_003060.1
OG0024982			Ec-21_003070.1
OG0024983			Ec-21_003090.1
OG0024984			Ec-21_003090.2
OG0024985			Ec-21_003100.1
OG0024986			Ec-21_003100.2
OG0024987			Ec-21_003150.1
OG0024988			Ec-21_003170.1
OG0024989			Ec-21_003270.1
OG0024990			Ec-21_003300.1
OG0024991			Ec-21_003340.2
OG0024992			Ec-21_003350.1
OG0024993			Ec-21_003350.2
OG0024994			Ec-21_003370.2
OG0024995			Ec-21_003420.2
OG0024996			Ec-21_003460.2
OG0024997			Ec-21_003480.2
OG0024998			Ec-21_003490.1
OG0024999			Ec-21_003530.1
OG0025000			Ec-21_003540.1
OG0025001			Ec-21_003600.1
OG0025002			Ec-21_003630.1
OG0025003			Ec-21_003640.1
OG0025004			Ec-21_003650.1
OG0025005			Ec-21_003650.2
OG0025006			Ec-21_003660.1
OG0025007			Ec-21_003660.2
OG0025008			Ec-21_003770.1
OG0025009			Ec-21_003780.1
OG0025010			Ec-21_003800.1
OG0025011			Ec-21_003900.1
OG0025012			Ec-21_003920.1
OG0025013			Ec-21_003950.1
OG0025014			Ec-21_004000.4
OG0025015			Ec-21_004030.2
OG0025016			Ec-21_004040.2
OG0025017			Ec-21_004080.1
OG0025018			Ec-21_004090.2
OG0025019			Ec-21_004140.1
OG0025020			Ec-21_004170.1
OG0025021			Ec-21_004180.1
OG0025022			Ec-21_004210.1
OG0025023			Ec-21_004210.2
OG0025024			Ec-21_004240.1
OG0025025			Ec-21_004260.2
OG0025026			Ec-21_004270.1
OG0025027			Ec-21_004350.1
OG0025028			Ec-21_004350.2
OG0025029			Ec-21_004460.1
OG0025030			Ec-21_004500.1
OG0025031			Ec-21_004540.1
OG0025032			Ec-21_004550.1
OG0025033			Ec-21_004620.1
OG0025034			Ec-21_004650.1
OG0025035			Ec-21_004660.1
OG0025036			Ec-21_004690.2
OG0025037			Ec-21_004760.1
OG0025038			Ec-21_004800.1
OG0025039			Ec-21_004820.1
OG0025040			Ec-21_004830.1
OG0025041			Ec-21_004860.1
OG0025042			Ec-21_004860.2
OG0025043			Ec-21_004890.2
OG0025044			Ec-21_004910.1
OG0025045			Ec-21_004920.3
OG0025046			Ec-21_004970.1
OG0025047			Ec-21_004990.1
OG0025048			Ec-21_004990.2
OG0025049			Ec-21_005000.1
OG0025050			Ec-21_005030.1
OG0025051			Ec-21_005040.1
OG0025052			Ec-21_005040.2
OG0025053			Ec-21_005050.1
OG0025054			Ec-21_005070.2
OG0025055			Ec-21_005090.1
OG0025056			Ec-21_005110.1
OG0025057			Ec-21_005170.2
OG0025058			Ec-21_005180.1
OG0025059			Ec-21_005230.1
OG0025060			Ec-21_005310.1
OG0025061			Ec-21_005320.4
OG0025062			Ec-21_005340.1
OG0025063			Ec-21_005350.1
OG0025064			Ec-21_005370.1
OG0025065			Ec-21_005420.1
OG0025066			Ec-21_005430.1
OG0025067			Ec-21_005430.2
OG0025068			Ec-21_005450.1
OG0025069			Ec-21_005450.2
OG0025070			Ec-21_005510.2
OG0025071			Ec-21_005550.2
OG0025072			Ec-21_005580.1
OG0025073			Ec-21_005590.1
OG0025074			Ec-21_005590.2
OG0025075			Ec-21_005600.2
OG0025076			Ec-21_005610.1
OG0025077			Ec-21_005640.1
OG0025078			Ec-21_005680.1
OG0025079			Ec-21_005680.2
OG0025080			Ec-21_005740.3
OG0025081			Ec-21_005770.2
OG0025082			Ec-21_005830.1
OG0025083			Ec-21_005870.1
OG0025084			Ec-21_005880.1
OG0025085			Ec-21_005880.2
OG0025086			Ec-21_005900.1
OG0025087			Ec-21_005920.2
OG0025088			Ec-21_005940.1
OG0025089			Ec-21_005960.1
OG0025090			Ec-21_005970.1
OG0025091			Ec-21_005990.1
OG0025092			Ec-21_005990.3
OG0025093			Ec-21_006000.1
OG0025094			Ec-21_006010.1
OG0025095			Ec-21_006020.1
OG0025096			Ec-21_006020.2
OG0025097			Ec-21_006030.1
OG0025098			Ec-21_006040.2
OG0025099			Ec-21_006050.1
OG0025100			Ec-21_006050.2
OG0025101			Ec-21_006060.1
OG0025102			Ec-21_006070.1
OG0025103			Ec-21_006080.1
OG0025104			Ec-21_006090.1
OG0025105			Ec-21_006090.2
OG0025106			Ec-21_006110.1
OG0025107			Ec-21_006160.1
OG0025108			Ec-21_006200.1
OG0025109			Ec-21_006220.1
OG0025110			Ec-21_006290.1
OG0025111			Ec-21_006310.2
OG0025112			Ec-21_006320.1
OG0025113			Ec-21_006320.2
OG0025114			Ec-21_006350.1
OG0025115			Ec-21_006350.2
OG0025116			Ec-21_006360.1
OG0025117			Ec-21_006370.1
OG0025118			Ec-21_006380.2
OG0025119			Ec-21_006400.2
OG0025120			Ec-21_006420.3
OG0025121			Ec-21_006460.1
OG0025122			Ec-21_006500.1
OG0025123			Ec-21_006500.2
OG0025124			Ec-21_006520.1
OG0025125			Ec-21_006530.1
OG0025126			Ec-21_006540.2
OG0025127			Ec-22_000040.8
OG0025128			Ec-22_000080.1
OG0025129			Ec-22_000100.2
OG0025130			Ec-22_000130.1
OG0025131			Ec-22_000130.2
OG0025132			Ec-22_000170.1
OG0025133			Ec-22_000180.2
OG0025134			Ec-22_000200.1
OG0025135			Ec-22_000200.2
OG0025136			Ec-22_000280.1
OG0025137			Ec-22_000340.1
OG0025138			Ec-22_000370.1
OG0025139			Ec-22_000380.1
OG0025140			Ec-22_000420.1
OG0025141			Ec-22_000440.2
OG0025142			Ec-22_000450.1
OG0025143			Ec-22_000470.1
OG0025144			Ec-22_000480.1
OG0025145			Ec-22_000500.1
OG0025146			Ec-22_000510.1
OG0025147			Ec-22_000550.2
OG0025148			Ec-22_000560.3
OG0025149			Ec-22_000580.2
OG0025150			Ec-22_000590.1
OG0025151			Ec-22_000600.1
OG0025152			Ec-22_000610.1
OG0025153			Ec-22_000620.1
OG0025154			Ec-22_000620.2
OG0025155			Ec-22_000630.1
OG0025156			Ec-22_000640.2
OG0025157			Ec-22_000650.1
OG0025158			Ec-22_000700.2
OG0025159			Ec-22_000720.1
OG0025160			Ec-22_000730.1
OG0025161			Ec-22_000740.1
OG0025162			Ec-22_000770.1
OG0025163			Ec-22_000790.1
OG0025164			Ec-22_000830.1
OG0025165			Ec-22_000840.1
OG0025166			Ec-22_000840.2
OG0025167			Ec-22_000860.1
OG0025168			Ec-22_000900.3
OG0025169			Ec-22_000950.2
OG0025170			Ec-22_001060.1
OG0025171			Ec-22_001070.1
OG0025172			Ec-22_001090.2
OG0025173			Ec-22_001120.1
OG0025174			Ec-22_001130.1
OG0025175			Ec-22_001160.1
OG0025176			Ec-22_001190.1
OG0025177			Ec-22_001190.2
OG0025178			Ec-22_001200.1
OG0025179			Ec-22_001240.1
OG0025180			Ec-22_001250.2
OG0025181			Ec-22_001280.1
OG0025182			Ec-22_001300.1
OG0025183			Ec-22_001310.1
OG0025184			Ec-22_001340.1
OG0025185			Ec-22_001350.1
OG0025186			Ec-22_001350.2
OG0025187			Ec-22_001360.1
OG0025188			Ec-22_001360.2
OG0025189			Ec-22_001370.1
OG0025190			Ec-22_001370.2
OG0025191			Ec-22_001430.1
OG0025192			Ec-22_001490.1
OG0025193			Ec-22_001490.2
OG0025194			Ec-22_001500.3
OG0025195			Ec-22_001560.1
OG0025196			Ec-22_001600.1
OG0025197			Ec-22_001620.1
OG0025198			Ec-22_001630.1
OG0025199			Ec-22_001640.2
OG0025200			Ec-22_001690.1
OG0025201			Ec-22_001690.2
OG0025202			Ec-22_001700.1
OG0025203			Ec-22_001710.1
OG0025204			Ec-22_001740.1
OG0025205			Ec-22_001770.1
OG0025206			Ec-22_001790.1
OG0025207			Ec-22_001800.1
OG0025208			Ec-22_001830.1
OG0025209			Ec-22_001860.1
OG0025210			Ec-22_001880.1
OG0025211			Ec-22_001940.2
OG0025212			Ec-22_001950.1
OG0025213			Ec-22_001970.2
OG0025214			Ec-22_001980.1
OG0025215			Ec-22_001980.2
OG0025216			Ec-22_001990.1
OG0025217			Ec-22_002000.1
OG0025218			Ec-22_002020.1
OG0025219			Ec-22_002030.1
OG0025220			Ec-22_002040.1
OG0025221			Ec-22_002050.1
OG0025222			Ec-22_002070.1
OG0025223			Ec-22_002080.2
OG0025224			Ec-22_002110.1
OG0025225			Ec-22_002140.2
OG0025226			Ec-22_002170.1
OG0025227			Ec-22_002170.2
OG0025228			Ec-22_002200.1
OG0025229			Ec-22_002200.2
OG0025230			Ec-22_002390.1
OG0025231			Ec-22_002410.1
OG0025232			Ec-22_002420.1
OG0025233			Ec-22_002430.1
OG0025234			Ec-22_002450.2
OG0025235			Ec-22_002480.1
OG0025236			Ec-22_002520.1
OG0025237			Ec-22_002550.1
OG0025238			Ec-22_002580.2
OG0025239			Ec-22_002590.1
OG0025240			Ec-22_002620.1
OG0025241			Ec-22_002670.2
OG0025242			Ec-22_002680.1
OG0025243			Ec-22_002680.2
OG0025244			Ec-22_002690.2
OG0025245			Ec-22_002700.2
OG0025246			Ec-22_002710.1
OG0025247			Ec-22_002710.2
OG0025248			Ec-22_002720.1
OG0025249			Ec-22_002730.2
OG0025250			Ec-22_002750.1
OG0025251			Ec-22_002770.1
OG0025252			Ec-22_002960.1
OG0025253			Ec-22_002960.2
OG0025254			Ec-22_002980.1
OG0025255			Ec-22_002980.2
OG0025256			Ec-22_002990.1
OG0025257			Ec-22_003000.2
OG0025258			Ec-22_003020.1
OG0025259			Ec-22_003020.2
OG0025260			Ec-22_003040.1
OG0025261			Ec-22_003040.3
OG0025262			Ec-22_003050.2
OG0025263			Ec-22_003070.1
OG0025264			Ec-22_003150.1
OG0025265			Ec-22_003190.1
OG0025266			Ec-22_003190.2
OG0025267			Ec-22_003230.1
OG0025268			Ec-22_003300.2
OG0025269			Ec-22_003310.1
OG0025270			Ec-22_003340.1
OG0025271			Ec-22_003360.1
OG0025272			Ec-22_003360.2
OG0025273			Ec-22_003370.1
OG0025274			Ec-22_003390.1
OG0025275			Ec-22_003410.1
OG0025276			Ec-22_003410.2
OG0025277			Ec-22_003550.1
OG0025278			Ec-22_003570.1
OG0025279			Ec-22_003580.1
OG0025280			Ec-22_003620.1
OG0025281			Ec-22_003660.2
OG0025282			Ec-22_003670.2
OG0025283			Ec-22_003680.1
OG0025284			Ec-22_003680.2
OG0025285			Ec-22_003710.2
OG0025286			Ec-22_003790.1
OG0025287			Ec-22_003820.1
OG0025288			Ec-22_003820.2
OG0025289			Ec-22_003840.1
OG0025290			Ec-22_003870.4
OG0025291			Ec-22_003880.1
OG0025292			Ec-22_003890.1
OG0025293			Ec-22_003930.1
OG0025294			Ec-23_000080.2
OG0025295			Ec-23_000120.1
OG0025296			Ec-23_000140.1
OG0025297			Ec-23_000150.1
OG0025298			Ec-23_000200.1
OG0025299			Ec-23_000220.1
OG0025300			Ec-23_000250.2
OG0025301			Ec-23_000290.1
OG0025302			Ec-23_000320.1
OG0025303			Ec-23_000330.1
OG0025304			Ec-23_000370.1
OG0025305			Ec-23_000370.2
OG0025306			Ec-23_000400.1
OG0025307			Ec-23_000480.1
OG0025308			Ec-23_000490.2
OG0025309			Ec-23_000530.1
OG0025310			Ec-23_000550.1
OG0025311			Ec-23_000600.1
OG0025312			Ec-23_000610.1
OG0025313			Ec-23_000630.1
OG0025314			Ec-23_000640.1
OG0025315			Ec-23_000670.1
OG0025316			Ec-23_000690.2
OG0025317			Ec-23_000750.2
OG0025318			Ec-23_000760.1
OG0025319			Ec-23_000850.1
OG0025320			Ec-23_000890.1
OG0025321			Ec-23_000900.1
OG0025322			Ec-23_000910.2
OG0025323			Ec-23_000930.1
OG0025324			Ec-23_000940.1
OG0025325			Ec-23_000960.1
OG0025326			Ec-23_001030.2
OG0025327			Ec-23_001050.1
OG0025328			Ec-23_001070.1
OG0025329			Ec-23_001150.1
OG0025330			Ec-23_001180.1
OG0025331			Ec-23_001200.1
OG0025332			Ec-23_001200.2
OG0025333			Ec-23_001210.1
OG0025334			Ec-23_001240.1
OG0025335			Ec-23_001260.1
OG0025336			Ec-23_001270.1
OG0025337			Ec-23_001290.2
OG0025338			Ec-23_001330.1
OG0025339			Ec-23_001360.1
