GeneID,phylostratum,rank,taxonomic_representativeness,GeneID_new
dis_TRINITY_DN50349_c0_g1,cellular organisms,1,71,dis_TRINITY_DN50349_c0_g1
dis_TRINITY_DN5036_c0_g1,Sar,3,80,dis_TRINITY_DN5036_c0_g1
dis_TRINITY_DN503_c0_g1,Fucus distichus,8,100,dis_TRINITY_DN503_c0_g1
dis_TRINITY_DN5041_c0_g1,Phaeophyceae,7,100,dis_TRINITY_DN5041_c0_g1
dis_TRINITY_DN5044_c0_g2,Phaeophyceae,7,100,dis_TRINITY_DN5044_c0_g2
dis_TRINITY_DN50452_c0_g1,Phaeophyceae,7,100,dis_TRINITY_DN50452_c0_g1
dis_TRINITY_DN50452_c0_g4,cellular organisms,1,100,dis_TRINITY_DN50452_c0_g4
dis_TRINITY_DN5045_c0_g1,Eukaryota,2,83,dis_TRINITY_DN5045_c0_g1
dis_TRINITY_DN5045_c2_g1,Phaeophyceae,7,100,dis_TRINITY_DN5045_c2_g1
dis_TRINITY_DN50489_c0_g1,cellular organisms,1,100,dis_TRINITY_DN50489_c0_g1
dis_TRINITY_DN5048_c0_g3,Phaeophyceae,7,100,dis_TRINITY_DN5048_c0_g3
dis_TRINITY_DN504_c0_g1,cellular organisms,1,100,dis_TRINITY_DN504_c0_g1
dis_TRINITY_DN50508_c0_g1,Fucus distichus,8,100,dis_TRINITY_DN50508_c0_g1
dis_TRINITY_DN5050_c0_g1,Fucus distichus,8,100,dis_TRINITY_DN5050_c0_g1
dis_TRINITY_DN5053_c0_g1,cellular organisms,1,57,dis_TRINITY_DN5053_c0_g1
dis_TRINITY_DN5056_c1_g1,cellular organisms,1,100,dis_TRINITY_DN5056_c1_g1
dis_TRINITY_DN5059_c0_g4,cellular organisms,1,100,dis_TRINITY_DN5059_c0_g4
dis_TRINITY_DN505_c0_g1,cellular organisms,1,100,dis_TRINITY_DN505_c0_g1
dis_TRINITY_DN505_c0_g3,cellular organisms,1,100,dis_TRINITY_DN505_c0_g3
dis_TRINITY_DN505_c0_g4,Eukaryota,2,66,dis_TRINITY_DN505_c0_g4
dis_TRINITY_DN50611_c0_g1,Fucus distichus,8,100,dis_TRINITY_DN50611_c0_g1
dis_TRINITY_DN5063_c0_g3,cellular organisms,1,100,dis_TRINITY_DN5063_c0_g3
dis_TRINITY_DN50650_c0_g2,Phaeophyceae,7,100,dis_TRINITY_DN50650_c0_g2
dis_TRINITY_DN5065_c0_g1,Fucus distichus,8,100,dis_TRINITY_DN5065_c0_g1
dis_TRINITY_DN5066_c0_g2,cellular organisms,1,85,dis_TRINITY_DN5066_c0_g2
dis_TRINITY_DN50670_c0_g1,Fucus distichus,8,100,dis_TRINITY_DN50670_c0_g1
dis_TRINITY_DN5068_c0_g1,Fucus distichus,8,100,dis_TRINITY_DN5068_c0_g1
dis_TRINITY_DN50695_c0_g1,Phaeophyceae,7,100,dis_TRINITY_DN50695_c0_g1
dis_TRINITY_DN50695_c1_g1,cellular organisms,1,100,dis_TRINITY_DN50695_c1_g1
dis_TRINITY_DN506_c0_g1,Fucus distichus,8,100,dis_TRINITY_DN506_c0_g1
dis_TRINITY_DN5070_c1_g2,cellular organisms,1,71,dis_TRINITY_DN5070_c1_g2
dis_TRINITY_DN50714_c0_g1,Fucus distichus,8,100,dis_TRINITY_DN50714_c0_g1
dis_TRINITY_DN5071_c0_g2,Fucus distichus,8,100,dis_TRINITY_DN5071_c0_g2
dis_TRINITY_DN5071_c0_g3,Fucus distichus,8,100,dis_TRINITY_DN5071_c0_g3
dis_TRINITY_DN5071_c0_g4,cellular organisms,1,100,dis_TRINITY_DN5071_c0_g4
dis_TRINITY_DN5072_c0_g1,Eukaryota,2,83,dis_TRINITY_DN5072_c0_g1
dis_TRINITY_DN50739_c0_g1,Fucus distichus,8,100,dis_TRINITY_DN50739_c0_g1
dis_TRINITY_DN5073_c0_g1,Fucus distichus,8,100,dis_TRINITY_DN5073_c0_g1
dis_TRINITY_DN5073_c0_g2,Phaeophyceae,7,100,dis_TRINITY_DN5073_c0_g2
dis_TRINITY_DN50753_c0_g1,Phaeophyceae,7,100,dis_TRINITY_DN50753_c0_g1
dis_TRINITY_DN50754_c0_g1,Fucus distichus,8,100,dis_TRINITY_DN50754_c0_g1
dis_TRINITY_DN50764_c0_g1,Fucus distichus,8,100,dis_TRINITY_DN50764_c0_g1
dis_TRINITY_DN5076_c0_g1,Fucus distichus,8,100,dis_TRINITY_DN5076_c0_g1
dis_TRINITY_DN50778_c0_g1,Fucus distichus,8,100,dis_TRINITY_DN50778_c0_g1
dis_TRINITY_DN5079_c0_g1,Fucus distichus,8,100,dis_TRINITY_DN5079_c0_g1
dis_TRINITY_DN507_c0_g1,cellular organisms,1,100,dis_TRINITY_DN507_c0_g1
dis_TRINITY_DN50816_c0_g1,Fucus distichus,8,100,dis_TRINITY_DN50816_c0_g1
dis_TRINITY_DN5082_c0_g1,cellular organisms,1,100,dis_TRINITY_DN5082_c0_g1
dis_TRINITY_DN50831_c0_g1,Eukaryota,2,33,dis_TRINITY_DN50831_c0_g1
dis_TRINITY_DN50837_c0_g1,Fucus distichus,8,100,dis_TRINITY_DN50837_c0_g1
dis_TRINITY_DN50838_c0_g1,Fucus distichus,8,100,dis_TRINITY_DN50838_c0_g1
dis_TRINITY_DN5083_c0_g1,cellular organisms,1,71,dis_TRINITY_DN5083_c0_g1
dis_TRINITY_DN5084_c0_g1,cellular organisms,1,100,dis_TRINITY_DN5084_c0_g1
dis_TRINITY_DN50856_c0_g1,Phaeophyceae,7,100,dis_TRINITY_DN50856_c0_g1
dis_TRINITY_DN50857_c0_g1,Eukaryota,2,100,dis_TRINITY_DN50857_c0_g1
dis_TRINITY_DN50863_c0_g1,Fucus distichus,8,100,dis_TRINITY_DN50863_c0_g1
dis_TRINITY_DN50884_c0_g1,Fucus distichus,8,100,dis_TRINITY_DN50884_c0_g1
dis_TRINITY_DN5088_c1_g1,Fucus distichus,8,100,dis_TRINITY_DN5088_c1_g1
dis_TRINITY_DN5088_c1_g2,Phaeophyceae,7,100,dis_TRINITY_DN5088_c1_g2
dis_TRINITY_DN5088_c1_g3,Phaeophyceae,7,100,dis_TRINITY_DN5088_c1_g3
dis_TRINITY_DN5089_c0_g1,Fucus distichus,8,100,dis_TRINITY_DN5089_c0_g1
dis_TRINITY_DN50927_c0_g1,Fucus distichus,8,100,dis_TRINITY_DN50927_c0_g1
dis_TRINITY_DN5092_c0_g1,cellular organisms,1,100,dis_TRINITY_DN5092_c0_g1
dis_TRINITY_DN5093_c0_g4,Fucus distichus,8,100,dis_TRINITY_DN5093_c0_g4
dis_TRINITY_DN5094_c0_g1,Fucus distichus,8,100,dis_TRINITY_DN5094_c0_g1
dis_TRINITY_DN5096_c0_g1,cellular organisms,1,100,dis_TRINITY_DN5096_c0_g1
dis_TRINITY_DN5097_c0_g1,Fucus distichus,8,100,dis_TRINITY_DN5097_c0_g1
dis_TRINITY_DN5098_c0_g1,Fucus distichus,8,100,dis_TRINITY_DN5098_c0_g1
dis_TRINITY_DN5099_c0_g1,Fucus distichus,8,100,dis_TRINITY_DN5099_c0_g1
dis_TRINITY_DN5100_c0_g1,Fucus distichus,8,100,dis_TRINITY_DN5100_c0_g1
dis_TRINITY_DN5100_c0_g2,cellular organisms,1,100,dis_TRINITY_DN5100_c0_g2
dis_TRINITY_DN5100_c0_g3,Fucus distichus,8,100,dis_TRINITY_DN5100_c0_g3
dis_TRINITY_DN5101_c0_g1,Phaeophyceae,7,100,dis_TRINITY_DN5101_c0_g1
dis_TRINITY_DN5102_c0_g1,cellular organisms,1,100,dis_TRINITY_DN5102_c0_g1
dis_TRINITY_DN5103_c0_g1,Fucus distichus,8,100,dis_TRINITY_DN5103_c0_g1
dis_TRINITY_DN5104_c0_g1,Fucus distichus,8,100,dis_TRINITY_DN5104_c0_g1
dis_TRINITY_DN5105_c0_g1,Fucus distichus,8,100,dis_TRINITY_DN5105_c0_g1
dis_TRINITY_DN51063_c0_g1,cellular organisms,1,85,dis_TRINITY_DN51063_c0_g1
dis_TRINITY_DN51066_c0_g1,Phaeophyceae,7,100,dis_TRINITY_DN51066_c0_g1
dis_TRINITY_DN51067_c0_g1,cellular organisms,1,100,dis_TRINITY_DN51067_c0_g1
dis_TRINITY_DN5106_c0_g2,cellular organisms,1,100,dis_TRINITY_DN5106_c0_g2
dis_TRINITY_DN5107_c0_g1,cellular organisms,1,100,dis_TRINITY_DN5107_c0_g1
dis_TRINITY_DN5107_c0_g2,cellular organisms,1,100,dis_TRINITY_DN5107_c0_g2
dis_TRINITY_DN5107_c0_g4,Eukaryota,2,83,dis_TRINITY_DN5107_c0_g4
dis_TRINITY_DN5108_c0_g1,Fucus distichus,8,100,dis_TRINITY_DN5108_c0_g1
dis_TRINITY_DN5109_c0_g4,Fucus distichus,8,100,dis_TRINITY_DN5109_c0_g4
dis_TRINITY_DN51104_c0_g1,Fucus distichus,8,100,dis_TRINITY_DN51104_c0_g1
dis_TRINITY_DN51110_c0_g1,Eukaryota,2,100,dis_TRINITY_DN51110_c0_g1
dis_TRINITY_DN51116_c0_g1,Phaeophyceae,7,100,dis_TRINITY_DN51116_c0_g1
dis_TRINITY_DN5111_c0_g1,cellular organisms,1,100,dis_TRINITY_DN5111_c0_g1
dis_TRINITY_DN51126_c0_g1,Fucus distichus,8,100,dis_TRINITY_DN51126_c0_g1
dis_TRINITY_DN51126_c0_g2,PX clade,6,100,dis_TRINITY_DN51126_c0_g2
dis_TRINITY_DN51142_c0_g1,Fucus distichus,8,100,dis_TRINITY_DN51142_c0_g1
dis_TRINITY_DN51143_c0_g1,cellular organisms,1,100,dis_TRINITY_DN51143_c0_g1
dis_TRINITY_DN5114_c0_g6,Fucus distichus,8,100,dis_TRINITY_DN5114_c0_g6
dis_TRINITY_DN5115_c0_g1,cellular organisms,1,100,dis_TRINITY_DN5115_c0_g1
dis_TRINITY_DN51162_c0_g1,cellular organisms,1,100,dis_TRINITY_DN51162_c0_g1
dis_TRINITY_DN5117_c0_g1,cellular organisms,1,100,dis_TRINITY_DN5117_c0_g1
dis_TRINITY_DN5119_c0_g1,cellular organisms,1,100,dis_TRINITY_DN5119_c0_g1
dis_TRINITY_DN5119_c0_g4,cellular organisms,1,100,dis_TRINITY_DN5119_c0_g4
dis_TRINITY_DN51215_c0_g1,Fucus distichus,8,100,dis_TRINITY_DN51215_c0_g1
dis_TRINITY_DN5121_c0_g1,cellular organisms,1,85,dis_TRINITY_DN5121_c0_g1
dis_TRINITY_DN51222_c0_g1,Fucus distichus,8,100,dis_TRINITY_DN51222_c0_g1
dis_TRINITY_DN51230_c0_g1,Fucus distichus,8,100,dis_TRINITY_DN51230_c0_g1
dis_TRINITY_DN51237_c0_g1,Fucus distichus,8,100,dis_TRINITY_DN51237_c0_g1
dis_TRINITY_DN51246_c0_g1,Fucus distichus,8,100,dis_TRINITY_DN51246_c0_g1
dis_TRINITY_DN51247_c0_g1,cellular organisms,1,100,dis_TRINITY_DN51247_c0_g1
dis_TRINITY_DN5124_c0_g2,Eukaryota,2,83,dis_TRINITY_DN5124_c0_g2
dis_TRINITY_DN5124_c0_g3,cellular organisms,1,85,dis_TRINITY_DN5124_c0_g3
dis_TRINITY_DN51250_c0_g1,Fucus distichus,8,100,dis_TRINITY_DN51250_c0_g1
dis_TRINITY_DN5125_c0_g1,Phaeophyceae,7,100,dis_TRINITY_DN5125_c0_g1
dis_TRINITY_DN51263_c0_g1,Fucus distichus,8,100,dis_TRINITY_DN51263_c0_g1
dis_TRINITY_DN51274_c0_g1,Fucus distichus,8,100,dis_TRINITY_DN51274_c0_g1
dis_TRINITY_DN5128_c0_g1,Phaeophyceae,7,100,dis_TRINITY_DN5128_c0_g1
dis_TRINITY_DN512_c0_g1,cellular organisms,1,100,dis_TRINITY_DN512_c0_g1
dis_TRINITY_DN51300_c0_g1,Phaeophyceae,7,100,dis_TRINITY_DN51300_c0_g1
dis_TRINITY_DN5130_c0_g1,cellular organisms,1,100,dis_TRINITY_DN5130_c0_g1
dis_TRINITY_DN51312_c0_g1,cellular organisms,1,100,dis_TRINITY_DN51312_c0_g1
dis_TRINITY_DN51317_c0_g1,Eukaryota,2,33,dis_TRINITY_DN51317_c0_g1
dis_TRINITY_DN5132_c0_g2,cellular organisms,1,100,dis_TRINITY_DN5132_c0_g2
dis_TRINITY_DN51334_c0_g1,cellular organisms,1,100,dis_TRINITY_DN51334_c0_g1
dis_TRINITY_DN51338_c0_g1,cellular organisms,1,100,dis_TRINITY_DN51338_c0_g1
dis_TRINITY_DN5135_c0_g1,Eukaryota,2,83,dis_TRINITY_DN5135_c0_g1
dis_TRINITY_DN5135_c0_g2,Fucus distichus,8,100,dis_TRINITY_DN5135_c0_g2
dis_TRINITY_DN5135_c0_g3,Phaeophyceae,7,100,dis_TRINITY_DN5135_c0_g3
dis_TRINITY_DN5136_c0_g2,Fucus distichus,8,100,dis_TRINITY_DN5136_c0_g2
dis_TRINITY_DN51374_c0_g1,cellular organisms,1,71,dis_TRINITY_DN51374_c0_g1
dis_TRINITY_DN5137_c1_g2,Fucus distichus,8,100,dis_TRINITY_DN5137_c1_g2
dis_TRINITY_DN5138_c0_g2,Fucus distichus,8,100,dis_TRINITY_DN5138_c0_g2
dis_TRINITY_DN513_c0_g1,Fucus distichus,8,100,dis_TRINITY_DN513_c0_g1
dis_TRINITY_DN5143_c0_g4,Fucus distichus,8,100,dis_TRINITY_DN5143_c0_g4
dis_TRINITY_DN5144_c0_g1,Fucus distichus,8,100,dis_TRINITY_DN5144_c0_g1
dis_TRINITY_DN5145_c0_g1,Phaeophyceae,7,100,dis_TRINITY_DN5145_c0_g1
dis_TRINITY_DN5145_c0_g5,Fucus distichus,8,100,dis_TRINITY_DN5145_c0_g5
dis_TRINITY_DN51468_c0_g1,Phaeophyceae,7,100,dis_TRINITY_DN51468_c0_g1
dis_TRINITY_DN5146_c0_g2,cellular organisms,1,85,dis_TRINITY_DN5146_c0_g2
dis_TRINITY_DN51474_c0_g2,cellular organisms,1,100,dis_TRINITY_DN51474_c0_g2
dis_TRINITY_DN51479_c0_g1,cellular organisms,1,100,dis_TRINITY_DN51479_c0_g1
dis_TRINITY_DN5147_c0_g2,cellular organisms,1,85,dis_TRINITY_DN5147_c0_g2
dis_TRINITY_DN5147_c0_g4,Fucus distichus,8,100,dis_TRINITY_DN5147_c0_g4
dis_TRINITY_DN51491_c0_g1,cellular organisms,1,100,dis_TRINITY_DN51491_c0_g1
dis_TRINITY_DN51499_c0_g1,Fucus distichus,8,100,dis_TRINITY_DN51499_c0_g1
dis_TRINITY_DN51499_c0_g2,Fucus distichus,8,100,dis_TRINITY_DN51499_c0_g2
dis_TRINITY_DN514_c0_g1,cellular organisms,1,100,dis_TRINITY_DN514_c0_g1
dis_TRINITY_DN514_c0_g2,cellular organisms,1,100,dis_TRINITY_DN514_c0_g2
dis_TRINITY_DN51501_c0_g1,Fucus distichus,8,100,dis_TRINITY_DN51501_c0_g1
dis_TRINITY_DN5150_c0_g1,Fucus distichus,8,100,dis_TRINITY_DN5150_c0_g1
dis_TRINITY_DN51510_c0_g1,cellular organisms,1,71,dis_TRINITY_DN51510_c0_g1
dis_TRINITY_DN51516_c0_g1,cellular organisms,1,85,dis_TRINITY_DN51516_c0_g1
dis_TRINITY_DN5151_c0_g1,Eukaryota,2,33,dis_TRINITY_DN5151_c0_g1
dis_TRINITY_DN5152_c0_g1,Phaeophyceae,7,100,dis_TRINITY_DN5152_c0_g1
dis_TRINITY_DN5152_c0_g3,cellular organisms,1,85,dis_TRINITY_DN5152_c0_g3
dis_TRINITY_DN5154_c0_g1,Fucus distichus,8,100,dis_TRINITY_DN5154_c0_g1
dis_TRINITY_DN51556_c0_g1,cellular organisms,1,100,dis_TRINITY_DN51556_c0_g1
dis_TRINITY_DN51579_c0_g4,Fucus distichus,8,100,dis_TRINITY_DN51579_c0_g4
dis_TRINITY_DN5157_c0_g2,Phaeophyceae,7,100,dis_TRINITY_DN5157_c0_g2
dis_TRINITY_DN51588_c0_g1,cellular organisms,1,100,dis_TRINITY_DN51588_c0_g1
dis_TRINITY_DN515_c0_g1,Fucus distichus,8,100,dis_TRINITY_DN515_c0_g1
dis_TRINITY_DN51614_c0_g1,Fucus distichus,8,100,dis_TRINITY_DN51614_c0_g1
dis_TRINITY_DN5164_c0_g1,Phaeophyceae,7,100,dis_TRINITY_DN5164_c0_g1
dis_TRINITY_DN51664_c0_g1,cellular organisms,1,100,dis_TRINITY_DN51664_c0_g1
dis_TRINITY_DN51666_c0_g1,cellular organisms,1,100,dis_TRINITY_DN51666_c0_g1
dis_TRINITY_DN51687_c0_g1,PX clade,6,100,dis_TRINITY_DN51687_c0_g1
dis_TRINITY_DN51698_c0_g1,Fucus distichus,8,100,dis_TRINITY_DN51698_c0_g1
dis_TRINITY_DN51699_c0_g1,PX clade,6,100,dis_TRINITY_DN51699_c0_g1
dis_TRINITY_DN516_c0_g1,Phaeophyceae,7,100,dis_TRINITY_DN516_c0_g1
dis_TRINITY_DN51716_c0_g1,Fucus distichus,8,100,dis_TRINITY_DN51716_c0_g1
dis_TRINITY_DN51722_c0_g1,Stramenopiles,4,75,dis_TRINITY_DN51722_c0_g1
dis_TRINITY_DN51731_c0_g1,cellular organisms,1,100,dis_TRINITY_DN51731_c0_g1
dis_TRINITY_DN51738_c0_g1,Fucus distichus,8,100,dis_TRINITY_DN51738_c0_g1
dis_TRINITY_DN5174_c0_g1,cellular organisms,1,100,dis_TRINITY_DN5174_c0_g1
dis_TRINITY_DN51756_c0_g1,cellular organisms,1,71,dis_TRINITY_DN51756_c0_g1
dis_TRINITY_DN51757_c0_g1,Fucus distichus,8,100,dis_TRINITY_DN51757_c0_g1
dis_TRINITY_DN51794_c0_g1,Fucus distichus,8,100,dis_TRINITY_DN51794_c0_g1
dis_TRINITY_DN5179_c0_g1,Fucus distichus,8,100,dis_TRINITY_DN5179_c0_g1
dis_TRINITY_DN51800_c0_g1,cellular organisms,1,71,dis_TRINITY_DN51800_c0_g1
dis_TRINITY_DN5180_c0_g1,Phaeophyceae,7,100,dis_TRINITY_DN5180_c0_g1
dis_TRINITY_DN5180_c0_g2,Eukaryota,2,33,dis_TRINITY_DN5180_c0_g2
dis_TRINITY_DN5182_c0_g1,Phaeophyceae,7,100,dis_TRINITY_DN5182_c0_g1
dis_TRINITY_DN51846_c0_g1,cellular organisms,1,100,dis_TRINITY_DN51846_c0_g1
dis_TRINITY_DN51857_c0_g1,Phaeophyceae,7,100,dis_TRINITY_DN51857_c0_g1
dis_TRINITY_DN51865_c0_g1,Fucus distichus,8,100,dis_TRINITY_DN51865_c0_g1
dis_TRINITY_DN5187_c0_g1,cellular organisms,1,71,dis_TRINITY_DN5187_c0_g1
dis_TRINITY_DN51880_c0_g1,Fucus distichus,8,100,dis_TRINITY_DN51880_c0_g1
dis_TRINITY_DN5188_c0_g1,cellular organisms,1,100,dis_TRINITY_DN5188_c0_g1
dis_TRINITY_DN51897_c0_g1,Fucus distichus,8,100,dis_TRINITY_DN51897_c0_g1
dis_TRINITY_DN51900_c0_g1,cellular organisms,1,100,dis_TRINITY_DN51900_c0_g1
dis_TRINITY_DN51910_c0_g1,Fucus distichus,8,100,dis_TRINITY_DN51910_c0_g1
dis_TRINITY_DN51913_c0_g1,Eukaryota,2,83,dis_TRINITY_DN51913_c0_g1
dis_TRINITY_DN5192_c0_g1,cellular organisms,1,100,dis_TRINITY_DN5192_c0_g1
dis_TRINITY_DN5193_c0_g1,Fucus distichus,8,100,dis_TRINITY_DN5193_c0_g1
dis_TRINITY_DN5195_c0_g1,Fucus distichus,8,100,dis_TRINITY_DN5195_c0_g1
dis_TRINITY_DN5197_c0_g3,Fucus distichus,8,100,dis_TRINITY_DN5197_c0_g3
dis_TRINITY_DN5199_c0_g1,Fucus distichus,8,100,dis_TRINITY_DN5199_c0_g1
dis_TRINITY_DN5200_c0_g1,Fucus distichus,8,100,dis_TRINITY_DN5200_c0_g1
dis_TRINITY_DN52015_c0_g1,Fucus distichus,8,100,dis_TRINITY_DN52015_c0_g1
dis_TRINITY_DN5201_c0_g1,cellular organisms,1,100,dis_TRINITY_DN5201_c0_g1
dis_TRINITY_DN52036_c0_g1,Fucus distichus,8,100,dis_TRINITY_DN52036_c0_g1
dis_TRINITY_DN52038_c0_g1,Fucus distichus,8,100,dis_TRINITY_DN52038_c0_g1
dis_TRINITY_DN5203_c0_g2,Phaeophyceae,7,100,dis_TRINITY_DN5203_c0_g2
dis_TRINITY_DN5203_c0_g3,Fucus distichus,8,100,dis_TRINITY_DN5203_c0_g3
dis_TRINITY_DN52066_c0_g1,Fucus distichus,8,100,dis_TRINITY_DN52066_c0_g1
dis_TRINITY_DN52073_c0_g1,Phaeophyceae,7,100,dis_TRINITY_DN52073_c0_g1
dis_TRINITY_DN5207_c0_g1,cellular organisms,1,100,dis_TRINITY_DN5207_c0_g1
dis_TRINITY_DN5210_c0_g1,Eukaryota,2,100,dis_TRINITY_DN5210_c0_g1
dis_TRINITY_DN52139_c0_g1,Fucus distichus,8,100,dis_TRINITY_DN52139_c0_g1
dis_TRINITY_DN5213_c0_g2,cellular organisms,1,71,dis_TRINITY_DN5213_c0_g2
dis_TRINITY_DN52144_c0_g1,Eukaryota,2,33,dis_TRINITY_DN52144_c0_g1
dis_TRINITY_DN52170_c0_g1,Fucus distichus,8,100,dis_TRINITY_DN52170_c0_g1
dis_TRINITY_DN5217_c0_g1,Fucus distichus,8,100,dis_TRINITY_DN5217_c0_g1
dis_TRINITY_DN5219_c0_g1,cellular organisms,1,100,dis_TRINITY_DN5219_c0_g1
dis_TRINITY_DN521_c0_g3,Phaeophyceae,7,100,dis_TRINITY_DN521_c0_g3
dis_TRINITY_DN521_c0_g4,Fucus distichus,8,100,dis_TRINITY_DN521_c0_g4
dis_TRINITY_DN52221_c0_g4,Fucus distichus,8,100,dis_TRINITY_DN52221_c0_g4
dis_TRINITY_DN5224_c0_g1,cellular organisms,1,100,dis_TRINITY_DN5224_c0_g1
dis_TRINITY_DN52256_c0_g1,Fucus distichus,8,100,dis_TRINITY_DN52256_c0_g1
dis_TRINITY_DN5225_c0_g2,Fucus distichus,8,100,dis_TRINITY_DN5225_c0_g2
dis_TRINITY_DN5226_c0_g1,Fucus distichus,8,100,dis_TRINITY_DN5226_c0_g1
dis_TRINITY_DN5227_c1_g3,Phaeophyceae,7,100,dis_TRINITY_DN5227_c1_g3
dis_TRINITY_DN522_c0_g1,Fucus distichus,8,100,dis_TRINITY_DN522_c0_g1
dis_TRINITY_DN52312_c1_g1,Fucus distichus,8,100,dis_TRINITY_DN52312_c1_g1
dis_TRINITY_DN52316_c0_g1,Eukaryota,2,50,dis_TRINITY_DN52316_c0_g1
dis_TRINITY_DN5233_c0_g2,Eukaryota,2,50,dis_TRINITY_DN5233_c0_g2
dis_TRINITY_DN52365_c0_g1,Fucus distichus,8,100,dis_TRINITY_DN52365_c0_g1
dis_TRINITY_DN523_c0_g1,cellular organisms,1,100,dis_TRINITY_DN523_c0_g1
dis_TRINITY_DN5242_c0_g1,Fucus distichus,8,100,dis_TRINITY_DN5242_c0_g1
dis_TRINITY_DN52433_c0_g1,Fucus distichus,8,100,dis_TRINITY_DN52433_c0_g1
dis_TRINITY_DN52441_c0_g3,cellular organisms,1,100,dis_TRINITY_DN52441_c0_g3
dis_TRINITY_DN5246_c0_g1,Phaeophyceae,7,100,dis_TRINITY_DN5246_c0_g1
dis_TRINITY_DN5247_c0_g2,Phaeophyceae,7,100,dis_TRINITY_DN5247_c0_g2
dis_TRINITY_DN52488_c0_g1,Fucus distichus,8,100,dis_TRINITY_DN52488_c0_g1
dis_TRINITY_DN52488_c0_g2,Phaeophyceae,7,100,dis_TRINITY_DN52488_c0_g2
dis_TRINITY_DN5250_c0_g1,Fucus distichus,8,100,dis_TRINITY_DN5250_c0_g1
dis_TRINITY_DN52542_c0_g1,Fucus distichus,8,100,dis_TRINITY_DN52542_c0_g1
dis_TRINITY_DN5255_c0_g1,cellular organisms,1,100,dis_TRINITY_DN5255_c0_g1
dis_TRINITY_DN5256_c0_g1,cellular organisms,1,100,dis_TRINITY_DN5256_c0_g1
dis_TRINITY_DN5257_c4_g1,Fucus distichus,8,100,dis_TRINITY_DN5257_c4_g1
dis_TRINITY_DN5257_c4_g5,Fucus distichus,8,100,dis_TRINITY_DN5257_c4_g5
dis_TRINITY_DN5260_c0_g1,cellular organisms,1,85,dis_TRINITY_DN5260_c0_g1
dis_TRINITY_DN52614_c0_g1,Fucus distichus,8,100,dis_TRINITY_DN52614_c0_g1
dis_TRINITY_DN5262_c0_g1,Fucus distichus,8,100,dis_TRINITY_DN5262_c0_g1
dis_TRINITY_DN5263_c0_g1,Fucus distichus,8,100,dis_TRINITY_DN5263_c0_g1
dis_TRINITY_DN5264_c0_g1,Fucus distichus,8,100,dis_TRINITY_DN5264_c0_g1
dis_TRINITY_DN52670_c0_g1,cellular organisms,1,85,dis_TRINITY_DN52670_c0_g1
dis_TRINITY_DN5267_c0_g1,Fucus distichus,8,100,dis_TRINITY_DN5267_c0_g1
dis_TRINITY_DN5268_c0_g1,cellular organisms,1,100,dis_TRINITY_DN5268_c0_g1
dis_TRINITY_DN5268_c0_g3,Fucus distichus,8,100,dis_TRINITY_DN5268_c0_g3
dis_TRINITY_DN526_c0_g1,cellular organisms,1,85,dis_TRINITY_DN526_c0_g1
dis_TRINITY_DN5270_c0_g1,Phaeophyceae,7,100,dis_TRINITY_DN5270_c0_g1
dis_TRINITY_DN5271_c0_g3,Stramenopiles,4,75,dis_TRINITY_DN5271_c0_g3
dis_TRINITY_DN5272_c0_g1,cellular organisms,1,100,dis_TRINITY_DN5272_c0_g1
dis_TRINITY_DN5273_c0_g1,Eukaryota,2,100,dis_TRINITY_DN5273_c0_g1
dis_TRINITY_DN5274_c0_g1,cellular organisms,1,100,dis_TRINITY_DN5274_c0_g1
dis_TRINITY_DN5275_c0_g1,Fucus distichus,8,100,dis_TRINITY_DN5275_c0_g1
dis_TRINITY_DN5275_c0_g3,Fucus distichus,8,100,dis_TRINITY_DN5275_c0_g3
dis_TRINITY_DN5275_c0_g4,Fucus distichus,8,100,dis_TRINITY_DN5275_c0_g4
dis_TRINITY_DN5276_c0_g1,Fucus distichus,8,100,dis_TRINITY_DN5276_c0_g1
dis_TRINITY_DN52774_c0_g2,Fucus distichus,8,100,dis_TRINITY_DN52774_c0_g2
dis_TRINITY_DN5278_c0_g1,Fucus distichus,8,100,dis_TRINITY_DN5278_c0_g1
dis_TRINITY_DN5279_c0_g1,cellular organisms,1,100,dis_TRINITY_DN5279_c0_g1
dis_TRINITY_DN5279_c0_g2,Fucus distichus,8,100,dis_TRINITY_DN5279_c0_g2
dis_TRINITY_DN5283_c0_g1,Fucus distichus,8,100,dis_TRINITY_DN5283_c0_g1
dis_TRINITY_DN5285_c0_g1,Fucus distichus,8,100,dis_TRINITY_DN5285_c0_g1
dis_TRINITY_DN5286_c0_g1,Fucus distichus,8,100,dis_TRINITY_DN5286_c0_g1
dis_TRINITY_DN5288_c0_g1,Fucus distichus,8,100,dis_TRINITY_DN5288_c0_g1
dis_TRINITY_DN52927_c0_g1,PX clade,6,100,dis_TRINITY_DN52927_c0_g1
dis_TRINITY_DN52932_c0_g1,Ochrophyta,5,66,dis_TRINITY_DN52932_c0_g1
dis_TRINITY_DN52935_c0_g1,Eukaryota,2,100,dis_TRINITY_DN52935_c0_g1
dis_TRINITY_DN52935_c0_g3,Phaeophyceae,7,100,dis_TRINITY_DN52935_c0_g3
dis_TRINITY_DN529_c0_g2,Phaeophyceae,7,100,dis_TRINITY_DN529_c0_g2
