GeneID,phylostratum,rank,taxonomic_representativeness,GeneID_new
ser_TRINITY_DN8521_c0_g2,cellular organisms,1,100,ser_TRINITY_DN8521_c0_g2
ser_TRINITY_DN8526_c0_g1,Eukaryota,2,66,ser_TRINITY_DN8526_c0_g1
ser_TRINITY_DN8529_c0_g1,cellular organisms,1,100,ser_TRINITY_DN8529_c0_g1
ser_TRINITY_DN8534_c0_g1,Eukaryota,2,83,ser_TRINITY_DN8534_c0_g1
ser_TRINITY_DN8537_c1_g1,cellular organisms,1,100,ser_TRINITY_DN8537_c1_g1
ser_TRINITY_DN8540_c0_g1,cellular organisms,1,42,ser_TRINITY_DN8540_c0_g1
ser_TRINITY_DN8544_c0_g4,Eukaryota,2,100,ser_TRINITY_DN8544_c0_g4
ser_TRINITY_DN8545_c0_g1,Sar,3,40,ser_TRINITY_DN8545_c0_g1
ser_TRINITY_DN85463_c0_g1,Phaeophyceae,7,100,ser_TRINITY_DN85463_c0_g1
ser_TRINITY_DN854_c0_g1,Fucus serratus,8,100,ser_TRINITY_DN854_c0_g1
ser_TRINITY_DN8552_c0_g1,Eukaryota,2,50,ser_TRINITY_DN8552_c0_g1
ser_TRINITY_DN85540_c0_g1,cellular organisms,1,71,ser_TRINITY_DN85540_c0_g1
ser_TRINITY_DN85579_c0_g1,Fucus serratus,8,100,ser_TRINITY_DN85579_c0_g1
ser_TRINITY_DN855_c0_g1,cellular organisms,1,100,ser_TRINITY_DN855_c0_g1
ser_TRINITY_DN8560_c0_g1,Eukaryota,2,33,ser_TRINITY_DN8560_c0_g1
ser_TRINITY_DN8561_c0_g1,Fucus serratus,8,100,ser_TRINITY_DN8561_c0_g1
ser_TRINITY_DN85654_c0_g1,Fucus serratus,8,100,ser_TRINITY_DN85654_c0_g1
ser_TRINITY_DN8566_c1_g2,Fucus serratus,8,100,ser_TRINITY_DN8566_c1_g2
ser_TRINITY_DN8566_c1_g3,Phaeophyceae,7,100,ser_TRINITY_DN8566_c1_g3
ser_TRINITY_DN8567_c0_g1,Fucus serratus,8,100,ser_TRINITY_DN8567_c0_g1
ser_TRINITY_DN85692_c0_g1,Eukaryota,2,83,ser_TRINITY_DN85692_c0_g1
ser_TRINITY_DN8571_c0_g1,Fucus serratus,8,100,ser_TRINITY_DN8571_c0_g1
ser_TRINITY_DN8571_c0_g2,Fucus serratus,8,100,ser_TRINITY_DN8571_c0_g2
ser_TRINITY_DN8571_c0_g4,Fucus serratus,8,100,ser_TRINITY_DN8571_c0_g4
ser_TRINITY_DN8572_c0_g1,Phaeophyceae,7,100,ser_TRINITY_DN8572_c0_g1
ser_TRINITY_DN8578_c0_g1,Eukaryota,2,66,ser_TRINITY_DN8578_c0_g1
ser_TRINITY_DN857_c0_g1,Ochrophyta,5,100,ser_TRINITY_DN857_c0_g1
ser_TRINITY_DN8580_c0_g1,Fucus serratus,8,100,ser_TRINITY_DN8580_c0_g1
ser_TRINITY_DN85811_c0_g1,Fucus serratus,8,100,ser_TRINITY_DN85811_c0_g1
ser_TRINITY_DN8581_c0_g1,PX clade,6,100,ser_TRINITY_DN8581_c0_g1
ser_TRINITY_DN8583_c0_g2,cellular organisms,1,100,ser_TRINITY_DN8583_c0_g2
ser_TRINITY_DN85874_c4_g1,Fucus serratus,8,100,ser_TRINITY_DN85874_c4_g1
ser_TRINITY_DN8589_c0_g1,cellular organisms,1,100,ser_TRINITY_DN8589_c0_g1
ser_TRINITY_DN8591_c0_g1,Phaeophyceae,7,100,ser_TRINITY_DN8591_c0_g1
ser_TRINITY_DN85920_c0_g1,Fucus serratus,8,100,ser_TRINITY_DN85920_c0_g1
ser_TRINITY_DN85926_c0_g1,Fucus serratus,8,100,ser_TRINITY_DN85926_c0_g1
ser_TRINITY_DN8598_c0_g1,cellular organisms,1,100,ser_TRINITY_DN8598_c0_g1
ser_TRINITY_DN859_c0_g1,cellular organisms,1,100,ser_TRINITY_DN859_c0_g1
ser_TRINITY_DN859_c0_g2,Fucus serratus,8,100,ser_TRINITY_DN859_c0_g2
ser_TRINITY_DN85_c0_g1,Ochrophyta,5,100,ser_TRINITY_DN85_c0_g1
ser_TRINITY_DN86005_c0_g1,Fucus serratus,8,100,ser_TRINITY_DN86005_c0_g1
ser_TRINITY_DN8601_c0_g1,cellular organisms,1,71,ser_TRINITY_DN8601_c0_g1
ser_TRINITY_DN86054_c0_g1,cellular organisms,1,100,ser_TRINITY_DN86054_c0_g1
ser_TRINITY_DN8605_c0_g1,cellular organisms,1,100,ser_TRINITY_DN8605_c0_g1
ser_TRINITY_DN86062_c0_g1,cellular organisms,1,85,ser_TRINITY_DN86062_c0_g1
ser_TRINITY_DN860_c0_g1,Fucus serratus,8,100,ser_TRINITY_DN860_c0_g1
ser_TRINITY_DN8615_c0_g2,Phaeophyceae,7,100,ser_TRINITY_DN8615_c0_g2
ser_TRINITY_DN8615_c0_g3,Fucus serratus,8,100,ser_TRINITY_DN8615_c0_g3
ser_TRINITY_DN8618_c0_g1,Fucus serratus,8,100,ser_TRINITY_DN8618_c0_g1
ser_TRINITY_DN8618_c0_g2,Phaeophyceae,7,100,ser_TRINITY_DN8618_c0_g2
ser_TRINITY_DN8618_c0_g3,Fucus serratus,8,100,ser_TRINITY_DN8618_c0_g3
ser_TRINITY_DN8618_c0_g4,cellular organisms,1,100,ser_TRINITY_DN8618_c0_g4
ser_TRINITY_DN861_c0_g2,Phaeophyceae,7,100,ser_TRINITY_DN861_c0_g2
ser_TRINITY_DN8623_c0_g1,cellular organisms,1,100,ser_TRINITY_DN8623_c0_g1
ser_TRINITY_DN8625_c0_g1,Fucus serratus,8,100,ser_TRINITY_DN8625_c0_g1
ser_TRINITY_DN86292_c0_g1,Phaeophyceae,7,100,ser_TRINITY_DN86292_c0_g1
ser_TRINITY_DN862_c0_g1,Fucus serratus,8,100,ser_TRINITY_DN862_c0_g1
ser_TRINITY_DN8631_c2_g1,cellular organisms,1,100,ser_TRINITY_DN8631_c2_g1
ser_TRINITY_DN8631_c2_g5,Fucus serratus,8,100,ser_TRINITY_DN8631_c2_g5
ser_TRINITY_DN8635_c0_g7,cellular organisms,1,100,ser_TRINITY_DN8635_c0_g7
ser_TRINITY_DN8636_c0_g2,Phaeophyceae,7,100,ser_TRINITY_DN8636_c0_g2
ser_TRINITY_DN86377_c0_g1,Fucus serratus,8,100,ser_TRINITY_DN86377_c0_g1
ser_TRINITY_DN8637_c0_g1,Eukaryota,2,83,ser_TRINITY_DN8637_c0_g1
ser_TRINITY_DN8638_c0_g1,PX clade,6,100,ser_TRINITY_DN8638_c0_g1
ser_TRINITY_DN8639_c0_g1,Fucus serratus,8,100,ser_TRINITY_DN8639_c0_g1
ser_TRINITY_DN8641_c0_g1,cellular organisms,1,85,ser_TRINITY_DN8641_c0_g1
ser_TRINITY_DN8641_c0_g2,Phaeophyceae,7,100,ser_TRINITY_DN8641_c0_g2
ser_TRINITY_DN8642_c0_g1,Phaeophyceae,7,100,ser_TRINITY_DN8642_c0_g1
ser_TRINITY_DN8643_c0_g1,Fucus serratus,8,100,ser_TRINITY_DN8643_c0_g1
ser_TRINITY_DN8646_c0_g1,Stramenopiles,4,75,ser_TRINITY_DN8646_c0_g1
ser_TRINITY_DN8647_c0_g1,cellular organisms,1,100,ser_TRINITY_DN8647_c0_g1
ser_TRINITY_DN8647_c0_g2,cellular organisms,1,100,ser_TRINITY_DN8647_c0_g2
ser_TRINITY_DN8649_c0_g1,cellular organisms,1,100,ser_TRINITY_DN8649_c0_g1
ser_TRINITY_DN864_c0_g1,Phaeophyceae,7,100,ser_TRINITY_DN864_c0_g1
ser_TRINITY_DN8652_c0_g1,cellular organisms,1,100,ser_TRINITY_DN8652_c0_g1
ser_TRINITY_DN86593_c0_g1,Fucus serratus,8,100,ser_TRINITY_DN86593_c0_g1
ser_TRINITY_DN8659_c0_g1,cellular organisms,1,100,ser_TRINITY_DN8659_c0_g1
ser_TRINITY_DN865_c0_g1,Fucus serratus,8,100,ser_TRINITY_DN865_c0_g1
ser_TRINITY_DN8661_c0_g2,Fucus serratus,8,100,ser_TRINITY_DN8661_c0_g2
ser_TRINITY_DN8662_c0_g4,cellular organisms,1,100,ser_TRINITY_DN8662_c0_g4
ser_TRINITY_DN8665_c0_g1,Eukaryota,2,100,ser_TRINITY_DN8665_c0_g1
ser_TRINITY_DN8667_c0_g1,Fucus serratus,8,100,ser_TRINITY_DN8667_c0_g1
ser_TRINITY_DN8669_c0_g2,Fucus serratus,8,100,ser_TRINITY_DN8669_c0_g2
ser_TRINITY_DN866_c0_g1,cellular organisms,1,100,ser_TRINITY_DN866_c0_g1
ser_TRINITY_DN8671_c0_g1,Fucus serratus,8,100,ser_TRINITY_DN8671_c0_g1
ser_TRINITY_DN8674_c0_g1,Stramenopiles,4,75,ser_TRINITY_DN8674_c0_g1
ser_TRINITY_DN8676_c0_g2,cellular organisms,1,100,ser_TRINITY_DN8676_c0_g2
ser_TRINITY_DN8676_c0_g3,Fucus serratus,8,100,ser_TRINITY_DN8676_c0_g3
ser_TRINITY_DN8676_c0_g4,Fucus serratus,8,100,ser_TRINITY_DN8676_c0_g4
ser_TRINITY_DN86776_c0_g1,Fucus serratus,8,100,ser_TRINITY_DN86776_c0_g1
ser_TRINITY_DN8678_c0_g2,cellular organisms,1,100,ser_TRINITY_DN8678_c0_g2
ser_TRINITY_DN867_c0_g1,cellular organisms,1,100,ser_TRINITY_DN867_c0_g1
ser_TRINITY_DN867_c1_g1,cellular organisms,1,100,ser_TRINITY_DN867_c1_g1
ser_TRINITY_DN86819_c0_g1,Eukaryota,2,50,ser_TRINITY_DN86819_c0_g1
ser_TRINITY_DN8684_c2_g2,Fucus serratus,8,100,ser_TRINITY_DN8684_c2_g2
ser_TRINITY_DN8685_c0_g1,Fucus serratus,8,100,ser_TRINITY_DN8685_c0_g1
ser_TRINITY_DN8688_c0_g2,cellular organisms,1,100,ser_TRINITY_DN8688_c0_g2
ser_TRINITY_DN8689_c0_g2,Fucus serratus,8,100,ser_TRINITY_DN8689_c0_g2
ser_TRINITY_DN8691_c1_g1,Fucus serratus,8,100,ser_TRINITY_DN8691_c1_g1
ser_TRINITY_DN86951_c0_g1,cellular organisms,1,71,ser_TRINITY_DN86951_c0_g1
ser_TRINITY_DN8696_c0_g1,Stramenopiles,4,50,ser_TRINITY_DN8696_c0_g1
ser_TRINITY_DN8697_c1_g1,Fucus serratus,8,100,ser_TRINITY_DN8697_c1_g1
ser_TRINITY_DN8698_c0_g1,Fucus serratus,8,100,ser_TRINITY_DN8698_c0_g1
ser_TRINITY_DN8699_c0_g1,cellular organisms,1,100,ser_TRINITY_DN8699_c0_g1
ser_TRINITY_DN869_c0_g2,cellular organisms,1,71,ser_TRINITY_DN869_c0_g2
ser_TRINITY_DN86_c0_g2,cellular organisms,1,100,ser_TRINITY_DN86_c0_g2
ser_TRINITY_DN8701_c0_g3,Eukaryota,2,83,ser_TRINITY_DN8701_c0_g3
ser_TRINITY_DN87072_c0_g2,Fucus serratus,8,100,ser_TRINITY_DN87072_c0_g2
ser_TRINITY_DN8707_c0_g1,PX clade,6,100,ser_TRINITY_DN8707_c0_g1
ser_TRINITY_DN8709_c0_g1,Fucus serratus,8,100,ser_TRINITY_DN8709_c0_g1
ser_TRINITY_DN870_c0_g1,PX clade,6,100,ser_TRINITY_DN870_c0_g1
ser_TRINITY_DN8713_c0_g1,Fucus serratus,8,100,ser_TRINITY_DN8713_c0_g1
ser_TRINITY_DN8714_c0_g1,Phaeophyceae,7,100,ser_TRINITY_DN8714_c0_g1
ser_TRINITY_DN87160_c0_g1,cellular organisms,1,100,ser_TRINITY_DN87160_c0_g1
ser_TRINITY_DN87164_c0_g1,Fucus serratus,8,100,ser_TRINITY_DN87164_c0_g1
ser_TRINITY_DN8716_c0_g1,Fucus serratus,8,100,ser_TRINITY_DN8716_c0_g1
ser_TRINITY_DN8721_c0_g1,cellular organisms,1,85,ser_TRINITY_DN8721_c0_g1
ser_TRINITY_DN8721_c0_g2,Phaeophyceae,7,100,ser_TRINITY_DN8721_c0_g2
ser_TRINITY_DN8723_c0_g1,Phaeophyceae,7,100,ser_TRINITY_DN8723_c0_g1
ser_TRINITY_DN8731_c0_g2,Stramenopiles,4,100,ser_TRINITY_DN8731_c0_g2
ser_TRINITY_DN8732_c0_g1,Fucus serratus,8,100,ser_TRINITY_DN8732_c0_g1
ser_TRINITY_DN87367_c0_g2,Fucus serratus,8,100,ser_TRINITY_DN87367_c0_g2
ser_TRINITY_DN8736_c0_g1,cellular organisms,1,57,ser_TRINITY_DN8736_c0_g1
ser_TRINITY_DN873_c0_g1,Fucus serratus,8,100,ser_TRINITY_DN873_c0_g1
ser_TRINITY_DN873_c0_g3,Fucus serratus,8,100,ser_TRINITY_DN873_c0_g3
ser_TRINITY_DN87430_c0_g1,Phaeophyceae,7,100,ser_TRINITY_DN87430_c0_g1
ser_TRINITY_DN8749_c0_g6,Fucus serratus,8,100,ser_TRINITY_DN8749_c0_g6
ser_TRINITY_DN874_c0_g1,cellular organisms,1,100,ser_TRINITY_DN874_c0_g1
ser_TRINITY_DN8752_c0_g1,Fucus serratus,8,100,ser_TRINITY_DN8752_c0_g1
ser_TRINITY_DN875_c0_g1,Fucus serratus,8,100,ser_TRINITY_DN875_c0_g1
ser_TRINITY_DN8761_c0_g3,cellular organisms,1,100,ser_TRINITY_DN8761_c0_g3
ser_TRINITY_DN87627_c0_g1,cellular organisms,1,100,ser_TRINITY_DN87627_c0_g1
ser_TRINITY_DN87630_c0_g1,Fucus serratus,8,100,ser_TRINITY_DN87630_c0_g1
ser_TRINITY_DN8764_c0_g1,cellular organisms,1,100,ser_TRINITY_DN8764_c0_g1
ser_TRINITY_DN87678_c0_g1,cellular organisms,1,100,ser_TRINITY_DN87678_c0_g1
ser_TRINITY_DN876_c0_g2,Fucus serratus,8,100,ser_TRINITY_DN876_c0_g2
ser_TRINITY_DN87702_c0_g1,PX clade,6,100,ser_TRINITY_DN87702_c0_g1
ser_TRINITY_DN8771_c0_g1,Phaeophyceae,7,100,ser_TRINITY_DN8771_c0_g1
ser_TRINITY_DN877_c0_g2,Fucus serratus,8,100,ser_TRINITY_DN877_c0_g2
ser_TRINITY_DN877_c0_g4,Fucus serratus,8,100,ser_TRINITY_DN877_c0_g4
ser_TRINITY_DN8782_c0_g1,Fucus serratus,8,100,ser_TRINITY_DN8782_c0_g1
ser_TRINITY_DN8789_c0_g1,cellular organisms,1,85,ser_TRINITY_DN8789_c0_g1
ser_TRINITY_DN878_c0_g1,cellular organisms,1,100,ser_TRINITY_DN878_c0_g1
ser_TRINITY_DN8793_c2_g2,Phaeophyceae,7,100,ser_TRINITY_DN8793_c2_g2
ser_TRINITY_DN8797_c0_g1,Fucus serratus,8,100,ser_TRINITY_DN8797_c0_g1
ser_TRINITY_DN87992_c0_g1,Fucus serratus,8,100,ser_TRINITY_DN87992_c0_g1
ser_TRINITY_DN87997_c0_g1,cellular organisms,1,100,ser_TRINITY_DN87997_c0_g1
ser_TRINITY_DN87_c0_g1,cellular organisms,1,85,ser_TRINITY_DN87_c0_g1
ser_TRINITY_DN8801_c0_g1,cellular organisms,1,100,ser_TRINITY_DN8801_c0_g1
ser_TRINITY_DN8804_c0_g1,Phaeophyceae,7,100,ser_TRINITY_DN8804_c0_g1
ser_TRINITY_DN8808_c1_g4,Fucus serratus,8,100,ser_TRINITY_DN8808_c1_g4
ser_TRINITY_DN8809_c0_g2,cellular organisms,1,100,ser_TRINITY_DN8809_c0_g2
ser_TRINITY_DN880_c0_g1,Eukaryota,2,66,ser_TRINITY_DN880_c0_g1
ser_TRINITY_DN8810_c0_g1,cellular organisms,1,100,ser_TRINITY_DN8810_c0_g1
ser_TRINITY_DN88114_c0_g1,Fucus serratus,8,100,ser_TRINITY_DN88114_c0_g1
ser_TRINITY_DN88119_c0_g1,Fucus serratus,8,100,ser_TRINITY_DN88119_c0_g1
ser_TRINITY_DN8811_c0_g1,cellular organisms,1,100,ser_TRINITY_DN8811_c0_g1
ser_TRINITY_DN8814_c0_g1,Fucus serratus,8,100,ser_TRINITY_DN8814_c0_g1
ser_TRINITY_DN8817_c0_g1,Fucus serratus,8,100,ser_TRINITY_DN8817_c0_g1
ser_TRINITY_DN8818_c0_g1,Fucus serratus,8,100,ser_TRINITY_DN8818_c0_g1
ser_TRINITY_DN88197_c0_g1,Fucus serratus,8,100,ser_TRINITY_DN88197_c0_g1
ser_TRINITY_DN8819_c0_g1,Fucus serratus,8,100,ser_TRINITY_DN8819_c0_g1
ser_TRINITY_DN881_c0_g1,cellular organisms,1,100,ser_TRINITY_DN881_c0_g1
ser_TRINITY_DN8821_c0_g1,Fucus serratus,8,100,ser_TRINITY_DN8821_c0_g1
ser_TRINITY_DN8825_c0_g2,cellular organisms,1,100,ser_TRINITY_DN8825_c0_g2
ser_TRINITY_DN8827_c0_g1,Phaeophyceae,7,100,ser_TRINITY_DN8827_c0_g1
ser_TRINITY_DN88280_c0_g1,Fucus serratus,8,100,ser_TRINITY_DN88280_c0_g1
ser_TRINITY_DN88286_c0_g1,Fucus serratus,8,100,ser_TRINITY_DN88286_c0_g1
ser_TRINITY_DN8828_c0_g1,Phaeophyceae,7,100,ser_TRINITY_DN8828_c0_g1
ser_TRINITY_DN882_c0_g1,Fucus serratus,8,100,ser_TRINITY_DN882_c0_g1
ser_TRINITY_DN8830_c1_g2,cellular organisms,1,71,ser_TRINITY_DN8830_c1_g2
ser_TRINITY_DN8831_c0_g1,Fucus serratus,8,100,ser_TRINITY_DN8831_c0_g1
ser_TRINITY_DN88330_c0_g1,Phaeophyceae,7,100,ser_TRINITY_DN88330_c0_g1
ser_TRINITY_DN8834_c0_g1,Fucus serratus,8,100,ser_TRINITY_DN8834_c0_g1
ser_TRINITY_DN8841_c0_g2,cellular organisms,1,100,ser_TRINITY_DN8841_c0_g2
ser_TRINITY_DN8842_c0_g1,Fucus serratus,8,100,ser_TRINITY_DN8842_c0_g1
ser_TRINITY_DN88433_c0_g1,cellular organisms,1,100,ser_TRINITY_DN88433_c0_g1
ser_TRINITY_DN8845_c0_g1,Fucus serratus,8,100,ser_TRINITY_DN8845_c0_g1
ser_TRINITY_DN8848_c0_g1,Phaeophyceae,7,100,ser_TRINITY_DN8848_c0_g1
ser_TRINITY_DN8849_c0_g1,Phaeophyceae,7,100,ser_TRINITY_DN8849_c0_g1
ser_TRINITY_DN884_c0_g1,PX clade,6,100,ser_TRINITY_DN884_c0_g1
ser_TRINITY_DN8851_c0_g1,Fucus serratus,8,100,ser_TRINITY_DN8851_c0_g1
ser_TRINITY_DN8852_c0_g1,Fucus serratus,8,100,ser_TRINITY_DN8852_c0_g1
ser_TRINITY_DN88656_c0_g2,Fucus serratus,8,100,ser_TRINITY_DN88656_c0_g2
ser_TRINITY_DN8868_c0_g2,Phaeophyceae,7,100,ser_TRINITY_DN8868_c0_g2
ser_TRINITY_DN886_c0_g2,Stramenopiles,4,100,ser_TRINITY_DN886_c0_g2
ser_TRINITY_DN88738_c0_g1,cellular organisms,1,100,ser_TRINITY_DN88738_c0_g1
ser_TRINITY_DN8878_c0_g1,Phaeophyceae,7,100,ser_TRINITY_DN8878_c0_g1
ser_TRINITY_DN8885_c0_g2,Stramenopiles,4,75,ser_TRINITY_DN8885_c0_g2
ser_TRINITY_DN8886_c0_g1,cellular organisms,1,100,ser_TRINITY_DN8886_c0_g1
ser_TRINITY_DN8887_c0_g1,Fucus serratus,8,100,ser_TRINITY_DN8887_c0_g1
ser_TRINITY_DN8890_c0_g1,Ochrophyta,5,66,ser_TRINITY_DN8890_c0_g1
ser_TRINITY_DN88925_c0_g1,Phaeophyceae,7,100,ser_TRINITY_DN88925_c0_g1
ser_TRINITY_DN8894_c0_g1,Phaeophyceae,7,100,ser_TRINITY_DN8894_c0_g1
ser_TRINITY_DN8898_c0_g4,Fucus serratus,8,100,ser_TRINITY_DN8898_c0_g4
ser_TRINITY_DN88_c0_g2,Fucus serratus,8,100,ser_TRINITY_DN88_c0_g2
ser_TRINITY_DN8902_c0_g2,Fucus serratus,8,100,ser_TRINITY_DN8902_c0_g2
ser_TRINITY_DN8903_c0_g1,cellular organisms,1,100,ser_TRINITY_DN8903_c0_g1
ser_TRINITY_DN89063_c0_g1,Fucus serratus,8,100,ser_TRINITY_DN89063_c0_g1
ser_TRINITY_DN8906_c0_g1,Fucus serratus,8,100,ser_TRINITY_DN8906_c0_g1
ser_TRINITY_DN8907_c0_g1,Fucus serratus,8,100,ser_TRINITY_DN8907_c0_g1
ser_TRINITY_DN8908_c0_g1,Ochrophyta,5,66,ser_TRINITY_DN8908_c0_g1
ser_TRINITY_DN8908_c0_g3,cellular organisms,1,100,ser_TRINITY_DN8908_c0_g3
ser_TRINITY_DN890_c0_g1,Phaeophyceae,7,100,ser_TRINITY_DN890_c0_g1
ser_TRINITY_DN890_c0_g2,cellular organisms,1,85,ser_TRINITY_DN890_c0_g2
ser_TRINITY_DN89107_c0_g1,Fucus serratus,8,100,ser_TRINITY_DN89107_c0_g1
ser_TRINITY_DN8910_c0_g1,Eukaryota,2,66,ser_TRINITY_DN8910_c0_g1
ser_TRINITY_DN8910_c0_g2,Fucus serratus,8,100,ser_TRINITY_DN8910_c0_g2
ser_TRINITY_DN8911_c0_g1,cellular organisms,1,71,ser_TRINITY_DN8911_c0_g1
ser_TRINITY_DN8911_c0_g3,Fucus serratus,8,100,ser_TRINITY_DN8911_c0_g3
ser_TRINITY_DN89130_c0_g1,Fucus serratus,8,100,ser_TRINITY_DN89130_c0_g1
ser_TRINITY_DN8915_c0_g1,Fucus serratus,8,100,ser_TRINITY_DN8915_c0_g1
ser_TRINITY_DN8916_c0_g2,cellular organisms,1,100,ser_TRINITY_DN8916_c0_g2
ser_TRINITY_DN8917_c0_g1,Fucus serratus,8,100,ser_TRINITY_DN8917_c0_g1
ser_TRINITY_DN8918_c0_g2,cellular organisms,1,100,ser_TRINITY_DN8918_c0_g2
ser_TRINITY_DN8920_c0_g2,Fucus serratus,8,100,ser_TRINITY_DN8920_c0_g2
ser_TRINITY_DN89233_c0_g1,cellular organisms,1,100,ser_TRINITY_DN89233_c0_g1
ser_TRINITY_DN89240_c0_g1,Fucus serratus,8,100,ser_TRINITY_DN89240_c0_g1
ser_TRINITY_DN89257_c0_g1,cellular organisms,1,100,ser_TRINITY_DN89257_c0_g1
ser_TRINITY_DN89258_c0_g1,cellular organisms,1,71,ser_TRINITY_DN89258_c0_g1
ser_TRINITY_DN89266_c0_g1,cellular organisms,1,100,ser_TRINITY_DN89266_c0_g1
ser_TRINITY_DN89294_c0_g2,cellular organisms,1,85,ser_TRINITY_DN89294_c0_g2
ser_TRINITY_DN8929_c0_g1,Stramenopiles,4,50,ser_TRINITY_DN8929_c0_g1
ser_TRINITY_DN8930_c0_g1,Fucus serratus,8,100,ser_TRINITY_DN8930_c0_g1
ser_TRINITY_DN8934_c0_g2,Fucus serratus,8,100,ser_TRINITY_DN8934_c0_g2
ser_TRINITY_DN8937_c0_g1,cellular organisms,1,100,ser_TRINITY_DN8937_c0_g1
ser_TRINITY_DN8938_c0_g1,Eukaryota,2,66,ser_TRINITY_DN8938_c0_g1
ser_TRINITY_DN8949_c0_g2,cellular organisms,1,100,ser_TRINITY_DN8949_c0_g2
ser_TRINITY_DN894_c0_g1,Fucus serratus,8,100,ser_TRINITY_DN894_c0_g1
ser_TRINITY_DN8950_c0_g1,Fucus serratus,8,100,ser_TRINITY_DN8950_c0_g1
ser_TRINITY_DN89554_c0_g1,cellular organisms,1,42,ser_TRINITY_DN89554_c0_g1
ser_TRINITY_DN89563_c0_g1,cellular organisms,1,85,ser_TRINITY_DN89563_c0_g1
ser_TRINITY_DN89583_c0_g1,Phaeophyceae,7,100,ser_TRINITY_DN89583_c0_g1
ser_TRINITY_DN8961_c0_g1,Fucus serratus,8,100,ser_TRINITY_DN8961_c0_g1
ser_TRINITY_DN8964_c0_g1,PX clade,6,100,ser_TRINITY_DN8964_c0_g1
ser_TRINITY_DN89682_c0_g1,Fucus serratus,8,100,ser_TRINITY_DN89682_c0_g1
ser_TRINITY_DN89699_c0_g1,cellular organisms,1,100,ser_TRINITY_DN89699_c0_g1
ser_TRINITY_DN896_c0_g2,Fucus serratus,8,100,ser_TRINITY_DN896_c0_g2
ser_TRINITY_DN89736_c0_g1,cellular organisms,1,100,ser_TRINITY_DN89736_c0_g1
ser_TRINITY_DN8973_c0_g1,cellular organisms,1,100,ser_TRINITY_DN8973_c0_g1
ser_TRINITY_DN897_c0_g1,Fucus serratus,8,100,ser_TRINITY_DN897_c0_g1
ser_TRINITY_DN8980_c0_g1,PX clade,6,100,ser_TRINITY_DN8980_c0_g1
ser_TRINITY_DN89894_c0_g3,Phaeophyceae,7,100,ser_TRINITY_DN89894_c0_g3
ser_TRINITY_DN8989_c0_g1,Phaeophyceae,7,100,ser_TRINITY_DN8989_c0_g1
ser_TRINITY_DN8991_c2_g1,Fucus serratus,8,100,ser_TRINITY_DN8991_c2_g1
ser_TRINITY_DN899_c0_g1,Fucus serratus,8,100,ser_TRINITY_DN899_c0_g1
ser_TRINITY_DN899_c0_g2,Fucus serratus,8,100,ser_TRINITY_DN899_c0_g2
ser_TRINITY_DN90032_c0_g1,cellular organisms,1,85,ser_TRINITY_DN90032_c0_g1
ser_TRINITY_DN9007_c0_g1,Fucus serratus,8,100,ser_TRINITY_DN9007_c0_g1
ser_TRINITY_DN9009_c0_g1,Fucus serratus,8,100,ser_TRINITY_DN9009_c0_g1
ser_TRINITY_DN900_c0_g1,Phaeophyceae,7,100,ser_TRINITY_DN900_c0_g1
ser_TRINITY_DN9012_c0_g2,Phaeophyceae,7,100,ser_TRINITY_DN9012_c0_g2
ser_TRINITY_DN9013_c0_g1,Phaeophyceae,7,100,ser_TRINITY_DN9013_c0_g1
ser_TRINITY_DN9014_c0_g1,Phaeophyceae,7,100,ser_TRINITY_DN9014_c0_g1
ser_TRINITY_DN9014_c0_g2,cellular organisms,1,100,ser_TRINITY_DN9014_c0_g2
ser_TRINITY_DN9015_c0_g1,Fucus serratus,8,100,ser_TRINITY_DN9015_c0_g1
ser_TRINITY_DN9017_c0_g1,Fucus serratus,8,100,ser_TRINITY_DN9017_c0_g1
ser_TRINITY_DN9018_c0_g1,Phaeophyceae,7,100,ser_TRINITY_DN9018_c0_g1
ser_TRINITY_DN90236_c0_g1,cellular organisms,1,100,ser_TRINITY_DN90236_c0_g1
ser_TRINITY_DN9024_c0_g1,cellular organisms,1,42,ser_TRINITY_DN9024_c0_g1
ser_TRINITY_DN90250_c0_g2,Fucus serratus,8,100,ser_TRINITY_DN90250_c0_g2
ser_TRINITY_DN9026_c0_g1,Fucus serratus,8,100,ser_TRINITY_DN9026_c0_g1
ser_TRINITY_DN90302_c0_g1,Fucus serratus,8,100,ser_TRINITY_DN90302_c0_g1
ser_TRINITY_DN9030_c0_g1,Fucus serratus,8,100,ser_TRINITY_DN9030_c0_g1
ser_TRINITY_DN9031_c1_g4,cellular organisms,1,100,ser_TRINITY_DN9031_c1_g4
ser_TRINITY_DN90334_c0_g1,Fucus serratus,8,100,ser_TRINITY_DN90334_c0_g1
ser_TRINITY_DN9033_c0_g1,Fucus serratus,8,100,ser_TRINITY_DN9033_c0_g1
ser_TRINITY_DN9034_c0_g1,cellular organisms,1,100,ser_TRINITY_DN9034_c0_g1
ser_TRINITY_DN9035_c0_g1,Fucus serratus,8,100,ser_TRINITY_DN9035_c0_g1
ser_TRINITY_DN9036_c0_g1,Fucus serratus,8,100,ser_TRINITY_DN9036_c0_g1
ser_TRINITY_DN9036_c0_g5,Fucus serratus,8,100,ser_TRINITY_DN9036_c0_g5
